Order_ID,Order_Date,Customer_ID,Customer_Name,Gender,Age,City,State,Product,Category,Quantity,Unit_Price,Discount,Sales,Profit,Payment_Method,Order_Status
ORD-10819,2023-12-14,CUST-0016,Sunita Deshmukh,Female,42,Nagpur,Maharashtra,Levi's 511 Slim Fit Denim,Fashion,1,2899.0,15.0,2464.15,842.74,UPI,Delivered
ORD-10638,2023-12-15,CUST-0030,Aarti Goswami,Female,29,Ahmedabad,Gujarat,Ikigai: Japanese Secret to a Long Happy Life,Books & Stationery,1,350.0,10.0,315.0,117.6,UPI,Delivered
ORD-10680,2023-12-15,CUST-0018,Ritu Choudhury,Female,28,Surat,Gujarat,Philips All-in-One Trimmer MG7715,Beauty & Personal Care,1,3295.0,0.0,3295.0,1054.4,Net Banking,Delivered
ORD-10110,2023-12-18,CUST-0077,Ojas Aggarwal,Male,39,Chandigarh,Punjab,Mi 360 Home Security Camera 2K,Electronics,1,2999.0,0.0,2999.0,899.7,Credit Card,Delivered
ORD-10257,2023-12-18,CUST-0027,Nikhil Chauhan,Male,26,Ludhiana,Punjab,The Psychology of Money by Morgan Housel,Books & Stationery,3,399.0,20.0,957.6,315.37,UPI,Delivered
ORD-10205,2023-12-21,CUST-0015,Manish Tiwari,Male,29,Lucknow,Uttar Pradesh,Fossil Minimalist Chronograph Watch,Fashion,1,11495.0,0.0,11495.0,4253.15,UPI,Pending
ORD-10493,2023-12-23,CUST-0063,Isha Aggarwal,Female,37,Indore,Madhya Pradesh,Dyson V8 Absolute Cordless Vacuum,Home & Kitchen,1,31900.0,0.0,31900.0,6699.0,UPI,Delivered
ORD-10342,2023-12-26,CUST-0050,Geeta Madhavan,Female,41,Chennai,Tamil Nadu,Boat Rockerz 450 Bluetooth Headset,Electronics,2,1499.0,15.0,2548.3,802.71,Debit Card,Delivered
ORD-10331,2023-12-27,CUST-0023,Rajesh Pillai,Male,48,Coimbatore,Tamil Nadu,Boldfit Anti-Tear NBR Yoga Mat,Sports & Fitness,2,999.0,0.0,1998.0,839.16,Debit Card,Pending
ORD-10580,2023-12-30,CUST-0012,Divya Rao,Female,25,Bengaluru,Karnataka,Ray-Ban Aviator Polarized Sunglasses,Fashion,1,7490.0,0.0,7490.0,3145.8,Cash on Delivery,Delivered
ORD-10839,2023-12-30,CUST-0042,Pallavi Shenoy,Female,29,Bengaluru,Karnataka,Mi 360 Home Security Camera 2K,Electronics,1,2999.0,20.0,2399.2,623.79,UPI,Delivered
ORD-10464,2024-01-03,CUST-0147,Shruti Subramanian,Female,55,Thiruvananthapuram,Kerala,Apple iPad Air M2,Electronics,1,54900.0,25.0,41175.0,5833.13,UPI,Delivered
ORD-10679,2024-01-03,CUST-0085,Aryan Mittal,Male,24,Kolkata,West Bengal,Kent Grand Plus RO Water Purifier,Home & Kitchen,1,15499.0,0.0,15499.0,3719.76,Net Banking,Delivered
ORD-10833,2024-01-03,CUST-0102,Anushka Rastogi,Female,53,New Delhi,Delhi,Atomic Habits by James Clear,Books & Stationery,3,499.0,15.0,1272.45,412.27,Credit Card,Delivered
ORD-10251,2024-01-04,CUST-0002,Priya Patel,Female,32,Ahmedabad,Gujarat,Ikigai: Japanese Secret to a Long Happy Life,Books & Stationery,2,350.0,0.0,700.0,280.0,UPI,Delivered
ORD-10512,2024-01-04,CUST-0012,Divya Rao,Female,25,Bengaluru,Karnataka,Nivia Storm Football Size 5,Sports & Fitness,3,699.0,5.0,1992.15,770.3,UPI,Delivered
ORD-10283,2024-01-05,CUST-0021,Gaurav Saxena,Male,27,Bhopal,Madhya Pradesh,Philips Digital Air Fryer HD9252,Home & Kitchen,1,8499.0,20.0,6799.2,1473.16,UPI,Delivered
ORD-10293,2024-01-05,CUST-0087,Dev Rastogi,Male,22,Kolkata,West Bengal,Dyson V8 Absolute Cordless Vacuum,Home & Kitchen,1,31900.0,25.0,23925.0,4186.88,UPI,Delivered
ORD-10366,2024-01-05,CUST-0084,Payal Aggarwal,Female,43,Varanasi,Uttar Pradesh,The Psychology of Money by Morgan Housel,Books & Stationery,1,399.0,25.0,299.25,94.76,UPI,Delivered
ORD-10844,2024-01-05,CUST-0065,Nandini Rastogi,Female,55,Coimbatore,Tamil Nadu,Moleskine Classic Hard Cover Ruled Journal,Books & Stationery,3,1799.0,0.0,5397.0,2266.74,UPI,Delivered
ORD-10482,2024-01-06,CUST-0052,Mayank Singhania,Male,54,Mysuru,Karnataka,Dell XPS 13 Core i7 Laptop,Electronics,1,109990.0,10.0,98991.0,12934.82,UPI,Delivered
ORD-10517,2024-01-07,CUST-0015,Manish Tiwari,Male,29,Lucknow,Uttar Pradesh,Ikigai: Japanese Secret to a Long Happy Life,Books & Stationery,2,350.0,10.0,630.0,235.2,UPI,Delivered
ORD-10065,2024-01-09,CUST-0019,Deepak Bhatt,Male,36,Indore,Madhya Pradesh,The Psychology of Money by Morgan Housel,Books & Stationery,1,399.0,5.0,379.05,139.24,UPI,Delivered
ORD-10119,2024-01-09,CUST-0014,Kavita Mehra,Female,34,Chandigarh,Punjab,The Psychology of Money by Morgan Housel,Books & Stationery,4,399.0,15.0,1356.6,463.96,Debit Card,Delivered
ORD-10066,2024-01-10,CUST-0018,Ritu Choudhury,Female,28,Surat,Gujarat,Nivia Storm Football Size 5,Sports & Fitness,3,699.0,25.0,1572.75,524.25,Cash on Delivery,Delivered
ORD-10461,2024-01-10,CUST-0035,Abhishek Das,Male,34,Kolkata,West Bengal,L'Oreal Paris Extraordinary Oil Serum,Beauty & Personal Care,3,649.0,15.0,1654.95,625.57,UPI,Delivered
ORD-10467,2024-01-10,CUST-0013,Amitabh Sen,Male,45,Kolkata,West Bengal,Decathlon 20kg Cast Iron Dumbbell Set,Sports & Fitness,1,3499.0,10.0,3149.1,-188.95,UPI,Returned
ORD-10144,2024-01-11,CUST-0059,Tara Subramanian,Female,38,Ludhiana,Punjab,Philips All-in-One Trimmer MG7715,Beauty & Personal Care,1,3295.0,0.0,3295.0,-197.7,UPI,Returned
ORD-10391,2024-01-11,CUST-0033,Sameer Khan,Male,30,Hyderabad,Telangana,Atomic Habits by James Clear,Books & Stationery,1,499.0,20.0,399.2,124.55,Credit Card,Delivered
ORD-10137,2024-01-12,CUST-0004,Ananya Iyer,Female,29,Chennai,Tamil Nadu,Forest Essentials Soundarya Face Cream,Beauty & Personal Care,2,2850.0,10.0,5130.0,2298.24,UPI,Delivered
ORD-10194,2024-01-12,CUST-0044,Archana Pillai,Female,36,Coimbatore,Tamil Nadu,Boldfit Anti-Tear NBR Yoga Mat,Sports & Fitness,1,999.0,0.0,999.0,419.58,Credit Card,Delivered
ORD-10811,2024-01-12,CUST-0003,Rahul Verma,Male,24,Bengaluru,Karnataka,Ray-Ban Aviator Polarized Sunglasses,Fashion,1,7490.0,20.0,5992.0,2181.09,Debit Card,Delivered
ORD-10022,2024-01-13,CUST-0019,Deepak Bhatt,Male,36,Indore,Madhya Pradesh,The Body Shop British Rose Shower Gel,Beauty & Personal Care,2,795.0,10.0,1431.0,-85.86,Credit Card,Returned
ORD-10350,2024-01-14,CUST-0013,Amitabh Sen,Male,45,Kolkata,West Bengal,Puma Classic Tracksuit,Fashion,1,3799.0,10.0,3419.1,1148.82,UPI,Delivered
ORD-10074,2024-01-15,CUST-0023,Rajesh Pillai,Male,48,Coimbatore,Tamil Nadu,Puma Classic Tracksuit,Fashion,1,3799.0,0.0,3799.0,1367.64,UPI,Pending
ORD-10380,2024-01-16,CUST-0011,Karan Malhotra,Male,38,Noida,Uttar Pradesh,SleepyCat Memory Foam Ortho Mattress,Home & Kitchen,1,13999.0,25.0,10499.25,2624.81,UPI,Delivered
ORD-10540,2024-01-16,CUST-0035,Abhishek Das,Male,34,Kolkata,West Bengal,Apple iPad Air M2,Electronics,1,54900.0,0.0,54900.0,9333.0,Debit Card,Delivered
ORD-10556,2024-01-16,CUST-0011,Karan Malhotra,Male,38,Noida,Uttar Pradesh,Maybelline Superstay Matte Ink Lipstick,Beauty & Personal Care,1,499.0,20.0,399.2,155.69,UPI,Delivered
ORD-10361,2024-01-17,CUST-0043,Rohit Khandelwal,Male,32,Indore,Madhya Pradesh,Logitech MX Master 3S Mouse,Electronics,2,8995.0,5.0,17090.5,4625.83,Cash on Delivery,Delivered
ORD-10748,2024-01-17,CUST-0010,Neha Gupta,Female,26,New Delhi,Delhi,Forest Essentials Soundarya Face Cream,Beauty & Personal Care,1,2850.0,0.0,2850.0,1368.0,UPI,Delivered
ORD-10224,2024-01-18,CUST-0015,Manish Tiwari,Male,29,Lucknow,Uttar Pradesh,Boat Rockerz 450 Bluetooth Headset,Electronics,2,1499.0,0.0,2998.0,1049.3,Credit Card,Delivered
ORD-10335,2024-01-18,CUST-0095,Sanya Desai,Female,55,Bengaluru,Karnataka,Moleskine Classic Hard Cover Ruled Journal,Books & Stationery,2,1799.0,5.0,3418.1,1387.75,UPI,Delivered
ORD-10827,2024-01-18,CUST-0051,Kabir Chopra,Male,37,Chennai,Tamil Nadu,Decathlon 20kg Cast Iron Dumbbell Set,Sports & Fitness,2,3499.0,0.0,6998.0,1959.44,Credit Card,Delivered
ORD-10202,2024-01-19,CUST-0052,Mayank Singhania,Male,54,Mysuru,Karnataka,Forest Essentials Soundarya Face Cream,Beauty & Personal Care,2,2850.0,10.0,5130.0,2298.24,Debit Card,Delivered
ORD-10236,2024-01-20,CUST-0018,Ritu Choudhury,Female,28,Surat,Gujarat,L'Oreal Paris Extraordinary Oil Serum,Beauty & Personal Care,2,649.0,20.0,1038.4,377.98,Debit Card,Delivered
ORD-10094,2024-01-21,CUST-0039,Akash Bansal,Male,27,Gurugram,Haryana,Forest Essentials Soundarya Face Cream,Beauty & Personal Care,1,2850.0,5.0,2707.5,1256.28,UPI,Delivered
ORD-10575,2024-01-21,CUST-0088,Pranav Aggarwal,Male,51,Chennai,Tamil Nadu,Nivia Storm Football Size 5,Sports & Fitness,1,699.0,0.0,699.0,279.6,UPI,Delivered
ORD-10772,2024-01-21,CUST-0080,Kabir Mittal,Male,56,Bengaluru,Karnataka,Forest Essentials Soundarya Face Cream,Beauty & Personal Care,1,2850.0,0.0,2850.0,1368.0,Cash on Delivery,Delivered
ORD-10780,2024-01-22,CUST-0011,Karan Malhotra,Male,38,Noida,Uttar Pradesh,Fitbit Charge 6 Advanced Fitness Tracker,Sports & Fitness,1,14499.0,0.0,14499.0,3189.78,UPI,Pending
ORD-10641,2024-01-24,CUST-0078,Suraj Patil,Male,30,Jaipur,Rajasthan,Milton Thermosteel Flip Flask 1000ml,Home & Kitchen,2,950.0,0.0,1900.0,627.0,Debit Card,Delivered
ORD-10030,2024-01-25,CUST-0017,Arjun Kapoor,Male,31,Mumbai,Maharashtra,Forest Essentials Soundarya Face Cream,Beauty & Personal Care,1,2850.0,15.0,2422.5,-145.35,UPI,Returned
ORD-10217,2024-01-25,CUST-0010,Neha Gupta,Female,26,New Delhi,Delhi,The Body Shop British Rose Shower Gel,Beauty & Personal Care,2,795.0,5.0,1510.5,642.47,Credit Card,Delivered
ORD-10244,2024-01-25,CUST-0020,Meera Nambiar,Female,39,Thiruvananthapuram,Kerala,Milton Thermosteel Flip Flask 1000ml,Home & Kitchen,1,950.0,25.0,712.5,195.94,Credit Card,Pending
ORD-10051,2024-01-26,CUST-0077,Ojas Aggarwal,Male,39,Chandigarh,Punjab,Maybelline Superstay Matte Ink Lipstick,Beauty & Personal Care,2,499.0,20.0,798.4,-47.9,Credit Card,Returned
ORD-10069,2024-01-26,CUST-0063,Isha Aggarwal,Female,37,Indore,Madhya Pradesh,Parker Frontier Matte Black Fountain Pen,Books & Stationery,1,650.0,0.0,650.0,299.0,Credit Card,Delivered
ORD-10084,2024-01-26,CUST-0046,Ankita Bose,Female,28,Kolkata,West Bengal,Nivia Storm Football Size 5,Sports & Fitness,1,699.0,15.0,594.15,213.89,UPI,Delivered
ORD-10430,2024-01-26,CUST-0085,Aryan Mittal,Male,24,Kolkata,West Bengal,Forest Essentials Soundarya Face Cream,Beauty & Personal Care,3,2850.0,20.0,6840.0,2845.44,Credit Card,Delivered
ORD-10479,2024-01-26,CUST-0147,Shruti Subramanian,Female,55,Thiruvananthapuram,Kerala,SleepyCat Memory Foam Ortho Mattress,Home & Kitchen,1,13999.0,25.0,10499.25,2624.81,Credit Card,Pending
ORD-10563,2024-01-26,CUST-0062,Shreya Aggarwal,Female,43,New Delhi,Delhi,Apple iPhone 15 (128GB),Electronics,1,74999.0,25.0,56249.25,7499.9,Cash on Delivery,Delivered
ORD-10769,2024-01-27,CUST-0037,Vivek Chawla,Male,39,New Delhi,Delhi,Yonex Muscle Power 29 Badminton Racket,Sports & Fitness,1,2390.0,15.0,2031.5,621.64,Debit Card,Delivered
ORD-10002,2024-01-28,CUST-0008,Pooja Nair,Female,30,Kochi,Kerala,The Psychology of Money by Morgan Housel,Books & Stationery,2,399.0,0.0,798.0,303.24,UPI,Delivered
ORD-10264,2024-01-28,CUST-0062,Shreya Aggarwal,Female,43,New Delhi,Delhi,L'Oreal Paris Extraordinary Oil Serum,Beauty & Personal Care,2,649.0,15.0,1103.3,417.05,Credit Card,Delivered
ORD-10408,2024-01-30,CUST-0067,Nandini Singhania,Female,33,Thiruvananthapuram,Kerala,Allen Solly Men's Cotton Polo,Fashion,3,1199.0,15.0,3057.45,1210.75,Credit Card,Delivered
ORD-10535,2024-01-30,CUST-0041,Tarun Sethi,Male,43,Chandigarh,Punjab,L'Oreal Paris Extraordinary Oil Serum,Beauty & Personal Care,2,649.0,0.0,1298.0,545.16,Debit Card,Delivered
ORD-10132,2024-02-01,CUST-0066,Aryan Desai,Male,22,Gurugram,Haryana,Prestige Induction Cooktop 2000W,Home & Kitchen,2,2899.0,5.0,5508.1,1490.86,UPI,Pending
ORD-10145,2024-02-01,CUST-0017,Arjun Kapoor,Male,31,Mumbai,Maharashtra,Decathlon 20kg Cast Iron Dumbbell Set,Sports & Fitness,1,3499.0,5.0,3324.05,899.71,UPI,Delivered
ORD-10327,2024-02-02,CUST-0046,Ankita Bose,Female,28,Kolkata,West Bengal,Dyson V8 Absolute Cordless Vacuum,Home & Kitchen,1,31900.0,15.0,27115.0,5124.73,Cash on Delivery,Delivered
ORD-10796,2024-02-04,CUST-0073,Chetan Bhattacharya,Male,58,Kanpur,Uttar Pradesh,The Psychology of Money by Morgan Housel,Books & Stationery,3,399.0,0.0,1197.0,454.86,UPI,Delivered
ORD-10634,2024-02-06,CUST-0012,Divya Rao,Female,25,Bengaluru,Karnataka,Fossil Minimalist Chronograph Watch,Fashion,2,11495.0,5.0,21840.5,7811.62,Cash on Delivery,Pending
ORD-10848,2024-02-06,CUST-0079,Shreya Bhatia,Female,27,Kolkata,West Bengal,Logitech MX Master 3S Mouse,Electronics,1,8995.0,20.0,7196.0,1746.23,Credit Card,Pending
ORD-10764,2024-02-09,CUST-0005,Rohan Mukherjee,Male,35,Kolkata,West Bengal,Maybelline Superstay Matte Ink Lipstick,Beauty & Personal Care,2,499.0,0.0,998.0,449.1,Cash on Delivery,Delivered
ORD-10818,2024-02-09,CUST-0045,Mohit Suri,Male,25,Noida,Uttar Pradesh,Parker Frontier Matte Black Fountain Pen,Books & Stationery,1,650.0,15.0,552.5,228.74,UPI,Delivered
ORD-10318,2024-02-10,CUST-0048,Namrata Joshi,Female,34,Pune,Maharashtra,Decathlon 20kg Cast Iron Dumbbell Set,Sports & Fitness,2,3499.0,5.0,6648.1,1799.42,UPI,Pending
ORD-10295,2024-02-12,CUST-0002,Priya Patel,Female,32,Ahmedabad,Gujarat,Yonex Muscle Power 29 Badminton Racket,Sports & Fitness,1,2390.0,15.0,2031.5,621.64,Credit Card,Pending
ORD-10485,2024-02-12,CUST-0023,Rajesh Pillai,Male,48,Coimbatore,Tamil Nadu,The Psychology of Money by Morgan Housel,Books & Stationery,3,399.0,20.0,957.6,315.37,UPI,Delivered
ORD-10735,2024-02-12,CUST-0132,Suraj Bhattacharya,Male,24,Ludhiana,Punjab,Fossil Minimalist Chronograph Watch,Fashion,2,11495.0,5.0,21840.5,7811.62,UPI,Delivered
ORD-10160,2024-02-13,CUST-0012,Divya Rao,Female,25,Bengaluru,Karnataka,Allen Solly Men's Cotton Polo,Fashion,1,1199.0,15.0,1019.15,403.58,UPI,Delivered
ORD-10402,2024-02-14,CUST-0013,Amitabh Sen,Male,45,Kolkata,West Bengal,Philips All-in-One Trimmer MG7715,Beauty & Personal Care,2,3295.0,20.0,5272.0,1462.1,Debit Card,Pending
ORD-10028,2024-02-15,CUST-0003,Rahul Verma,Male,24,Bengaluru,Karnataka,Minimalist 10% Niacinamide Serum,Beauty & Personal Care,2,599.0,20.0,958.4,382.08,UPI,Delivered
ORD-10006,2024-02-19,CUST-0022,Shweta Mishra,Female,31,Kanpur,Uttar Pradesh,The Psychology of Money by Morgan Housel,Books & Stationery,3,399.0,0.0,1197.0,-71.82,Credit Card,Returned
ORD-10445,2024-02-19,CUST-0021,Gaurav Saxena,Male,27,Bhopal,Madhya Pradesh,Philips All-in-One Trimmer MG7715,Beauty & Personal Care,1,3295.0,20.0,2636.0,731.05,UPI,Delivered
ORD-10767,2024-02-19,CUST-0064,Kartik Chopra,Male,35,New Delhi,Delhi,The Body Shop British Rose Shower Gel,Beauty & Personal Care,1,795.0,25.0,596.25,218.63,UPI,Delivered
ORD-10494,2024-02-21,CUST-0006,Sneha Reddy,Female,27,Hyderabad,Telangana,Decathlon 20kg Cast Iron Dumbbell Set,Sports & Fitness,1,3499.0,15.0,2974.15,749.49,Net Banking,Delivered
ORD-10762,2024-02-22,CUST-0018,Ritu Choudhury,Female,28,Surat,Gujarat,Milton Thermosteel Flip Flask 1000ml,Home & Kitchen,1,950.0,0.0,950.0,0.0,Debit Card,Cancelled
ORD-10797,2024-02-23,CUST-0142,Naveen Grewal,Male,24,Varanasi,Uttar Pradesh,SleepyCat Memory Foam Ortho Mattress,Home & Kitchen,1,13999.0,15.0,11899.15,3212.77,Net Banking,Delivered
ORD-10053,2024-02-24,CUST-0005,Rohan Mukherjee,Male,35,Kolkata,West Bengal,The Psychology of Money by Morgan Housel,Books & Stationery,1,399.0,25.0,299.25,-17.95,UPI,Returned
ORD-10359,2024-02-25,CUST-0130,Vidya Subramanian,Female,27,Ahmedabad,Gujarat,Milton Thermosteel Flip Flask 1000ml,Home & Kitchen,2,950.0,15.0,1615.0,479.66,UPI,Delivered
ORD-10474,2024-02-25,CUST-0040,Deepika Sundaram,Female,33,Chennai,Tamil Nadu,Boldfit Anti-Tear NBR Yoga Mat,Sports & Fitness,2,999.0,25.0,1498.5,524.48,Credit Card,Pending
ORD-10159,2024-03-01,CUST-0015,Manish Tiwari,Male,29,Lucknow,Uttar Pradesh,Forest Essentials Soundarya Face Cream,Beauty & Personal Care,1,2850.0,15.0,2422.5,1046.52,Cash on Delivery,Delivered
ORD-10195,2024-03-01,CUST-0133,Shruti Desai,Female,27,Bhopal,Madhya Pradesh,Ikigai: Japanese Secret to a Long Happy Life,Books & Stationery,3,350.0,25.0,787.5,262.5,Credit Card,Delivered
ORD-10404,2024-03-02,CUST-0032,Bhavna Shah,Female,37,Mumbai,Maharashtra,Fitbit Charge 6 Advanced Fitness Tracker,Sports & Fitness,1,14499.0,20.0,11599.2,2211.58,Credit Card,Delivered
ORD-10693,2024-03-02,CUST-0044,Archana Pillai,Female,36,Coimbatore,Tamil Nadu,Moleskine Classic Hard Cover Ruled Journal,Books & Stationery,2,1799.0,0.0,3598.0,1511.16,UPI,Delivered
ORD-10186,2024-03-03,CUST-0006,Sneha Reddy,Female,27,Hyderabad,Telangana,Levi's 511 Slim Fit Denim,Fashion,3,2899.0,10.0,7827.3,2776.08,UPI,Pending
ORD-10015,2024-03-06,CUST-0026,Ishita Roy,Female,30,Kolkata,West Bengal,Minimalist 10% Niacinamide Serum,Beauty & Personal Care,1,599.0,5.0,569.05,253.04,Cash on Delivery,Delivered
ORD-10080,2024-03-07,CUST-0005,Rohan Mukherjee,Male,35,Kolkata,West Bengal,Decathlon 20kg Cast Iron Dumbbell Set,Sports & Fitness,2,3499.0,10.0,6298.2,1645.93,UPI,Delivered
ORD-10528,2024-03-08,CUST-0003,Rahul Verma,Male,24,Bengaluru,Karnataka,The Psychology of Money by Morgan Housel,Books & Stationery,2,399.0,25.0,598.5,0.0,Debit Card,Cancelled
ORD-10791,2024-03-08,CUST-0053,Kabir Singhania,Male,33,Chennai,Tamil Nadu,Atomic Habits by James Clear,Books & Stationery,1,499.0,5.0,474.05,164.97,UPI,Delivered
ORD-10804,2024-03-08,CUST-0071,Kartik Kaur,Male,25,Gurugram,Haryana,Dell XPS 13 Core i7 Laptop,Electronics,1,109990.0,20.0,87992.0,10676.36,UPI,Delivered
ORD-10089,2024-03-09,CUST-0074,Harshit Chopra,Male,27,Ludhiana,Punjab,Atomic Habits by James Clear,Books & Stationery,4,499.0,15.0,1696.6,549.7,UPI,Delivered
ORD-10504,2024-03-09,CUST-0017,Arjun Kapoor,Male,31,Mumbai,Maharashtra,The Body Shop British Rose Shower Gel,Beauty & Personal Care,1,795.0,5.0,755.25,321.23,Debit Card,Delivered
ORD-10507,2024-03-10,CUST-0016,Sunita Deshmukh,Female,42,Nagpur,Maharashtra,Puma Classic Tracksuit,Fashion,2,3799.0,5.0,7218.1,2511.9,UPI,Delivered
ORD-10737,2024-03-10,CUST-0006,Sneha Reddy,Female,27,Hyderabad,Telangana,Moleskine Classic Hard Cover Ruled Journal,Books & Stationery,1,1799.0,15.0,1529.15,578.02,UPI,Delivered
ORD-10258,2024-03-12,CUST-0018,Ritu Choudhury,Female,28,Surat,Gujarat,L'Oreal Paris Extraordinary Oil Serum,Beauty & Personal Care,2,649.0,20.0,1038.4,377.98,Credit Card,Delivered
ORD-10777,2024-03-14,CUST-0004,Ananya Iyer,Female,29,Chennai,Tamil Nadu,Prestige Induction Cooktop 2000W,Home & Kitchen,1,2899.0,0.0,2899.0,811.72,UPI,Delivered
ORD-10056,2024-03-20,CUST-0097,Shreya Mittal,Female,45,Mumbai,Maharashtra,Samsung Galaxy S24 5G,Electronics,1,69999.0,10.0,62999.1,10583.85,UPI,Delivered
ORD-10698,2024-03-21,CUST-0007,Vikram Singh,Male,41,Jaipur,Rajasthan,Prestige Induction Cooktop 2000W,Home & Kitchen,1,2899.0,25.0,2174.25,507.33,UPI,Delivered
ORD-10017,2024-03-22,CUST-0055,Vidya Narang,Female,20,Gurugram,Haryana,Ikigai: Japanese Secret to a Long Happy Life,Books & Stationery,1,350.0,25.0,262.5,87.5,Net Banking,Delivered
ORD-10039,2024-03-22,CUST-0019,Deepak Bhatt,Male,36,Indore,Madhya Pradesh,Moleskine Classic Hard Cover Ruled Journal,Books & Stationery,4,1799.0,10.0,6476.4,2538.75,UPI,Delivered
ORD-10298,2024-03-23,CUST-0023,Rajesh Pillai,Male,48,Coimbatore,Tamil Nadu,The Psychology of Money by Morgan Housel,Books & Stationery,1,399.0,0.0,399.0,0.0,UPI,Cancelled
ORD-10527,2024-03-23,CUST-0018,Ritu Choudhury,Female,28,Surat,Gujarat,L'Oreal Paris Extraordinary Oil Serum,Beauty & Personal Care,1,649.0,20.0,519.2,188.99,Cash on Delivery,Delivered
ORD-10142,2024-03-24,CUST-0069,Pranav Trivedi,Male,35,Bhopal,Madhya Pradesh,Dell XPS 13 Core i7 Laptop,Electronics,1,109990.0,0.0,109990.0,15398.6,Credit Card,Delivered
ORD-10691,2024-03-25,CUST-0006,Sneha Reddy,Female,27,Hyderabad,Telangana,Ray-Ban Aviator Polarized Sunglasses,Fashion,1,7490.0,0.0,7490.0,3145.8,Credit Card,Pending
ORD-10001,2024-03-26,CUST-0043,Rohit Khandelwal,Male,32,Indore,Madhya Pradesh,Sony WH-1000XM5 ANC Headphones,Electronics,1,26990.0,5.0,25640.5,5452.88,Credit Card,Delivered
ORD-10288,2024-03-26,CUST-0036,Kajal Tripathi,Female,28,Varanasi,Uttar Pradesh,Kent Grand Plus RO Water Purifier,Home & Kitchen,1,15499.0,20.0,12399.2,2579.03,UPI,Delivered
ORD-10270,2024-03-27,CUST-0074,Harshit Chopra,Male,27,Ludhiana,Punjab,Boldfit Anti-Tear NBR Yoga Mat,Sports & Fitness,4,999.0,0.0,3996.0,1678.32,Credit Card,Delivered
ORD-10627,2024-03-27,CUST-0075,Tara Narang,Female,47,New Delhi,Delhi,Atomic Habits by James Clear,Books & Stationery,1,499.0,0.0,499.0,179.64,UPI,Delivered
ORD-10801,2024-03-29,CUST-0008,Pooja Nair,Female,30,Kochi,Kerala,Minimalist 10% Niacinamide Serum,Beauty & Personal Care,3,599.0,10.0,1617.3,0.0,Cash on Delivery,Cancelled
ORD-10640,2024-03-31,CUST-0078,Suraj Patil,Male,30,Jaipur,Rajasthan,Zara Classic Linen Casual Shirt,Fashion,3,2990.0,0.0,8970.0,3588.0,Debit Card,Delivered
ORD-10602,2024-04-01,CUST-0025,Siddharth Jain,Male,33,Jaipur,Rajasthan,Kent Grand Plus RO Water Purifier,Home & Kitchen,1,15499.0,0.0,15499.0,-929.94,UPI,Returned
ORD-10736,2024-04-01,CUST-0010,Neha Gupta,Female,26,New Delhi,Delhi,Decathlon 20kg Cast Iron Dumbbell Set,Sports & Fitness,1,3499.0,10.0,3149.1,822.96,UPI,Delivered
ORD-10140,2024-04-02,CUST-0048,Namrata Joshi,Female,34,Pune,Maharashtra,Logitech MX Master 3S Mouse,Electronics,1,8995.0,10.0,8095.5,2115.62,Net Banking,Delivered
ORD-10021,2024-04-03,CUST-0057,Dev Bhattacharya,Male,26,Kolkata,West Bengal,Samsung Galaxy S24 5G,Electronics,1,69999.0,5.0,66499.05,11570.83,Debit Card,Delivered
ORD-10583,2024-04-04,CUST-0128,Rhea Singhania,Female,36,New Delhi,Delhi,Boldfit Anti-Tear NBR Yoga Mat,Sports & Fitness,1,999.0,0.0,999.0,419.58,Debit Card,Delivered
ORD-10109,2024-04-05,CUST-0091,Shreya Desai,Female,23,Chandigarh,Punjab,Boldfit Anti-Tear NBR Yoga Mat,Sports & Fitness,1,999.0,10.0,899.1,352.45,Net Banking,Delivered
ORD-10271,2024-04-05,CUST-0002,Priya Patel,Female,32,Ahmedabad,Gujarat,Prestige Induction Cooktop 2000W,Home & Kitchen,2,2899.0,0.0,5798.0,1623.44,Net Banking,Delivered
ORD-10683,2024-04-05,CUST-0079,Shreya Bhatia,Female,27,Kolkata,West Bengal,Apple iPhone 15 (128GB),Electronics,1,74999.0,5.0,71249.05,11019.85,Debit Card,Delivered
ORD-10124,2024-04-06,CUST-0114,Harshit Aggarwal,Male,36,Jaipur,Rajasthan,Philips Digital Air Fryer HD9252,Home & Kitchen,1,8499.0,10.0,7649.1,1784.79,UPI,Delivered
ORD-10422,2024-04-08,CUST-0123,Rhea Trivedi,Female,41,Gurugram,Haryana,Nike Air Max 270 Sneakers,Fashion,1,8995.0,20.0,7196.0,0.0,Credit Card,Cancelled
ORD-10530,2024-04-08,CUST-0065,Nandini Rastogi,Female,55,Coimbatore,Tamil Nadu,Kent Grand Plus RO Water Purifier,Home & Kitchen,1,15499.0,0.0,15499.0,3719.76,UPI,Delivered
ORD-10718,2024-04-08,CUST-0012,Divya Rao,Female,25,Bengaluru,Karnataka,The Body Shop British Rose Shower Gel,Beauty & Personal Care,2,795.0,0.0,1590.0,699.6,Credit Card,Delivered
ORD-10033,2024-04-09,CUST-0070,Komal Grewal,Female,45,Kolkata,West Bengal,Apple iPad Air M2,Electronics,1,54900.0,5.0,52155.0,8570.81,Credit Card,Pending
ORD-10828,2024-04-09,CUST-0056,Simran Narang,Female,29,Coimbatore,Tamil Nadu,Parker Frontier Matte Black Fountain Pen,Books & Stationery,2,650.0,0.0,1300.0,598.0,UPI,Delivered
